content_hash_id,refresh_score,gsc_clicks,gsc_impressions,gsc_avg_position,days_since_update,priority
content_450bca2cb8520470,1.0,0,14,46.5,97,High
content_8dea1ef2ab6f845b,1.0,0,0,,97,High
content_90a6d616f1c736a2,1.0,0,40,18.9,97,High
content_5030c6a9b5538212,1.0,0,6,35.666666666666664,97,High
content_6a42c5a9865bcfd6,1.0,0,2,0.0,97,High
content_6766c514d98b952e,1.0,0,3,16.333333333333332,97,High
content_7a72c5174a585324,1.0,0,78,23.987179487179485,97,High
content_b6af3c34beda035a,1.0,0,0,,97,High
content_12aad21f7eb34ddb,1.0,0,206,30.820388349514563,97,High
content_41bd5b5254f53ab9,1.0,0,115,14.634782608695652,-13,High
content_a19665d6e193f7c6,1.0,0,9,36.666666666666664,97,High
content_c3aea96bd7fa9660,1.0,0,0,,97,High
content_92b674ea73e96769,1.0,0,48,16.645833333333332,97,High
content_6971d63958eb4473,1.0,0,2,3.0,97,High
content_21fd04bc8944415c,1.0,0,27,11.592592592592593,97,High
content_70e50eaefc641772,1.0,2,150,25.153333333333332,-13,High
content_e16985888e9097a5,1.0,0,377,26.978779840848805,97,High
content_a4b6916770fd9182,1.0,0,9,36.333333333333336,97,High
content_b1115f14465d2a0f,1.0,0,0,,97,High
content_3bad86b1ee5659d3,1.0,0,594,22.59090909090909,-13,High
content_1b893744b1d22f06,1.0,0,50,18.66,97,High
content_4ae1afe38f6548f4,1.0,0,3,0.6666666666666666,97,High
content_a88fac15a32e4445,1.0,0,24,10.958333333333334,97,High
content_689f6aa5283c89ed,1.0,0,0,,97,High
content_0859ce024423dfa7,1.0,0,0,,97,High
content_d320bced1def9e76,1.0,0,2,4.5,97,High
content_21ec4578aeef71ef,1.0,0,29,57.275862068965516,97,High
content_0d22abd214468273,1.0,0,18,44.27777777777778,97,High
content_e70886c63f95aa1c,1.0,0,656,38.69207317073171,97,High
content_536c3b6022444727,1.0,0,0,,97,High
content_b653eb7c7296c505,1.0,0,5,6.6,97,High
content_fda900d23c224c39,1.0,0,68,14.926470588235293,-29,High
content_1d02b8b76df0c50f,1.0,0,60,29.6,-23,High
content_50ccf97ee6dbc743,1.0,0,13,21.692307692307693,97,High
content_53352fe484c6010b,1.0,0,0,,97,High
content_2943dc6c60f6241f,1.0,0,121,36.611570247933884,97,High
content_2ccadcc4e000b4e5,1.0,0,14,44.42857142857143,97,High
content_5a5ec7c270d641dc,1.0,1,414,20.881642512077295,-13,High
content_d15d9eb9b26a23c3,1.0,0,16,5.3125,97,High
content_e5663dac680ce2c1,1.0,1,70,43.75714285714286,97,High
content_82c48a13729dec36,1.0,0,101,26.168316831683168,-13,High
content_35264440fb6577b9,1.0,0,36,9.305555555555555,97,High
content_aa15355fa3be4d83,1.0,0,17,31.529411764705884,97,High
content_dfb8c32cb1fbeade,1.0,0,13,33.07692307692308,-26,High
content_d8891bdaaab230b5,1.0,0,4,6.25,97,High
content_ec6669a0372a3b37,1.0,0,2,0.0,97,High
content_1ca6fbf3efcc02c3,1.0,0,5,46.4,97,High
content_5afacc257182c9bd,1.0,0,50,24.66,97,High
content_197d52c0c87a4650,1.0,0,49,34.53061224489796,97,High
content_a2f3ded2b7dba360,1.0,0,3,6.0,97,High
content_71aa13ccbe2d3f85,1.0,0,55,34.92727272727273,97,High
content_2667bfbcf35a01f3,1.0,0,173,19.734104046242773,-13,High
content_7bbf03ee216ce806,1.0,0,14,10.0,97,High
content_d3d9e46e5338b800,1.0,0,167,37.08383233532934,97,High
content_f49ecbd29e6fb083,1.0,0,5,8.6,97,High
content_ea9c1159c81440ea,1.0,0,0,,97,High
content_593f802a8c3b86ff,1.0,0,274,21.543795620437955,-13,High
content_e70d25bdd731181c,1.0,0,9,54.0,97,High
content_b64f83faabca5901,1.0,0,0,,97,High
content_5ee90f5be15be915,1.0,0,7,4.571428571428571,97,High
content_f49e5764b7766074,1.0,0,0,,97,High
content_fbf03ca2d55853be,1.0,0,0,,97,High
content_c209fefc9f98358d,1.0,0,51,46.549019607843135,97,High
content_437bbaa47860dab0,1.0,0,90,30.366666666666667,-13,High
content_c30c677a636a0142,1.0,0,92,10.619565217391305,-22,High
content_4c8dd2ba7387ae2d,1.0,0,0,,97,High
content_eade998a128313ec,1.0,0,5,25.0,97,High
content_2530addd5dd02d18,1.0,1,20,5.7,97,High
content_024bd015f13015ba,1.0,0,8,18.75,97,High
content_b4030d06cbade29a,1.0,0,20,22.8,97,High
content_b883e844b17352fa,1.0,0,0,,97,High
content_53541b37863b8d3c,1.0,0,0,,97,High
content_34e8528c83a90886,1.0,0,111,14.846846846846846,-26,High
content_2b82fbd6188e1c96,1.0,0,4,7.5,97,High
content_80ac005f2d92968e,1.0,0,1,10.0,97,High
content_1797fe02bb73243a,1.0,1,135,23.933333333333334,-13,High
content_a74f50806f916f3f,1.0,0,0,,97,High
content_8d75e0387a0b4c23,1.0,0,549,23.88888888888889,-13,High
content_94fbb6a3670431b6,1.0,0,0,,97,High
content_69907194a075bbce,1.0,0,0,,97,High
content_43d2c5a1b5bff14f,1.0,0,66,23.575757575757574,-22,High
content_0d990a3c15a11ad6,1.0,0,49,37.44897959183673,97,High
content_a91a337507396f9c,1.0,1,25,17.08,97,High
content_a58261e8370a492a,1.0,0,25,46.4,97,High
content_ad8ea476baccedf0,1.0,0,14,20.357142857142858,97,High
content_24599543446b70b8,1.0,0,20,32.45,97,High
content_77b3ae210ca8046a,1.0,0,33,29.757575757575758,97,High
content_34b3c919ca9d6fa9,1.0,0,248,21.044354838709676,-13,High
content_ca637cda373cfae3,1.0,0,5,39.2,97,High
content_8bf97ba269a59b7e,1.0,0,5,10.6,97,High
content_894076f3afa64645,1.0,0,11,35.90909090909091,97,High
content_baee0509fee6239f,1.0,0,3,3.0,97,High
content_d43704d58df5ed7f,1.0,0,1,49.0,97,High
content_16270b61406cf99f,1.0,0,1,15.0,97,High
content_8395064b4affe5e1,1.0,0,77,25.428571428571427,97,High
content_77b2bff502adf156,1.0,0,9,24.444444444444443,97,High
content_0be21c37009e6d79,1.0,0,0,,97,High
content_2200bd1b64100685,1.0,0,2,8.5,97,High
content_edfe71343b066b77,1.0,0,387,26.953488372093023,97,High
content_40f6a9e61f8fec22,1.0,0,20,18.9,97,High
content_4737f99b96c1c6c1,1.0,0,29,6.862068965517241,97,High
content_6831c6f260d47ec7,1.0,0,81,21.65432098765432,-29,High
content_82b15fec4802285c,1.0,0,36,85.77777777777777,97,High
content_1ece9b9e04432a70,1.0,0,27,39.407407407407405,97,High
content_4da3ba06dc5ce493,1.0,0,1,28.0,97,High
content_4834f1875198c9b3,1.0,0,2,9.0,97,High
content_3add3f0a3d9d11bd,1.0,0,0,,97,High
content_4303ceb432aad51d,1.0,0,16,55.3125,97,High
content_3c8ef3741fd85408,1.0,0,3,11.333333333333334,97,High
content_51580bd392856fcb,1.0,0,260,26.7,97,High
content_fb6832889f777f33,1.0,0,33,32.21212121212121,97,High
content_70204ba4a712770c,1.0,0,5,30.4,97,High
content_ea3f50e4379e1c54,1.0,0,0,,97,High
content_f2f73bb5ec108403,1.0,0,0,,97,High
content_b21b37bca7604377,1.0,0,38,30.18421052631579,97,High
content_2cc4358fc0dba213,1.0,0,143,8.62937062937063,-23,High
content_7d231f8e3ecb9837,1.0,0,0,,97,High
content_eee6e13a73da82a0,1.0,0,55,18.036363636363635,97,High
content_1ee32972d0b9f8c4,1.0,0,0,,97,High
content_2703300e33c78c52,1.0,0,41,29.317073170731707,97,High
content_a93b129b004c2959,1.0,1,147,29.39455782312925,-13,High
content_a93e1a7e8ae5e47d,1.0,0,0,,97,High
content_6e9051a0a34c4d23,1.0,1,90,27.366666666666667,-22,High
content_15bcde46e0ba25fe,1.0,0,8,23.125,97,High
content_413737fe8fea848f,1.0,0,6,35.333333333333336,97,High
content_2a600f884aba4a78,1.0,0,0,,97,High
content_419f61ee497a9ee5,1.0,0,0,,97,High
content_d9c1ebd3a59eb2f4,1.0,2,65,5.338461538461538,97,High
content_59116d3fd816a350,1.0,0,0,,97,High
content_e36d035d803c8d11,1.0,0,34,23.38235294117647,97,High
content_25a6df26b09c4c8b,1.0,0,8,22.125,97,High
content_e92030798102ea7f,1.0,0,0,,97,High
content_be03ed22f744845c,1.0,0,48,52.916666666666664,97,High
content_cdc11005b05ebb63,1.0,0,0,,97,High
content_3b52ceceb374637b,1.0,0,11,32.0,97,High
content_4128a11b978943ed,1.0,0,0,,97,High
content_4323d9adb8fe8d22,1.0,0,1,48.0,97,High
content_65b206be18617193,1.0,0,4,9.0,97,High
content_e38b98df15acb91f,1.0,0,0,,97,High
content_8f8e591ee7fa75ff,1.0,0,524,22.24618320610687,-13,High
content_f1cf45fcc572366f,1.0,0,26,45.96153846153846,97,High
content_9b37b5621654a26b,1.0,0,12,29.083333333333332,97,High
content_a8781e2d0ba34358,1.0,0,0,,97,High
content_3c57cfb07d89c1fc,1.0,0,485,48.30927835051546,97,High
content_2675d06627b3cb88,1.0,0,0,,97,High
content_f7b549e701398ffc,1.0,0,0,,97,High
content_afb55f62b5f05b27,1.0,0,15,14.8,97,High
content_dd59235983b32ed4,1.0,0,89,31.39325842696629,97,High
content_c6f700fd3b0adf8a,1.0,0,7,4.428571428571429,97,High
content_437739b7d271c07e,1.0,0,0,,97,High
content_119d8011309ffcef,1.0,0,1,9.0,97,High
content_db21a9a96c8a2b5c,1.0,0,144,22.756944444444443,-13,High
content_412741d8447c3aeb,1.0,0,0,,97,High
content_ace0ce35d80466a0,1.0,0,0,,97,High
content_f22dbdec93f4629c,1.0,0,103,22.796116504854368,-23,High
content_694a23b322c406a0,1.0,0,12,19.583333333333332,97,High
content_1cbe1f42ef9a5de3,1.0,0,79,7.784810126582278,-13,High
content_21f5d046d81aabf4,1.0,0,0,,97,High
content_3670417de9f40c54,1.0,0,59,4.11864406779661,13,High
content_d186fbe00e24efc5,1.0,0,75,7.866666666666666,-29,High
content_906bc0d7b18fa4fa,1.0,0,251,21.98804780876494,-13,High
content_0db843707aa62517,1.0,2,251,21.08764940239044,-13,High
content_ab81093072f6bcb7,1.0,0,0,,97,High
content_787913b76bdb6d3d,1.0,0,0,,97,High
content_f5f38412fb8f40c1,1.0,0,71,4.028169014084507,-24,High
content_0276a9cfa9749608,1.0,0,0,,97,High
content_3c08c82991225c13,1.0,0,0,,97,High
content_dac1fea4653afd5c,1.0,0,0,,97,High
content_76941276fb18c360,1.0,0,82,10.512195121951219,13,High
content_79bf181ee67c2e2c,1.0,0,0,,97,High
content_c71d070d44171dbb,1.0,0,0,,97,High
content_b79e7694245faa61,1.0,0,91,15.846153846153847,-13,High
content_05942874fc960a6c,1.0,0,39,40.717948717948715,97,High
content_b46f8f53665e7726,1.0,0,17,46.94117647058823,97,High
content_4baffdf4416d1291,1.0,0,0,,97,High
content_bb81fb72e0d9c253,1.0,0,0,,97,High
content_95933984d0442960,1.0,0,16,21.5,97,High
content_180f58080be25dda,1.0,0,167,28.91616766467066,-13,High
content_ace39c62b500f0b0,1.0,0,0,,97,High
content_0479e4a9a2e881f0,1.0,0,2,1.5,97,High
content_560cb36688efdced,1.0,0,0,,97,High
content_8657a71c86e79089,1.0,0,7,42.285714285714285,97,High
content_e5c2a4a96697d4eb,1.0,0,252,20.21031746031746,-13,High
content_c3f52d1693faa328,1.0,0,0,,97,High
content_f597a0eb1c106b6d,1.0,0,4,24.75,97,High
content_5b4fe1eed020c31a,1.0,0,0,,97,High
content_40a43a4b6c9c6534,1.0,0,2,3.5,97,High
content_b916c153c7970351,1.0,0,7,21.0,97,High
content_41d2c5d0739fff40,1.0,0,0,,97,High
content_9a706ce20c4c0715,1.0,0,0,,97,High
content_01ebcfbd4dd44e67,1.0,0,3,28.0,97,High
content_a3d02a0e46e0f5f1,1.0,0,1,7.0,97,High
content_582b3ab8d4fcfa9e,1.0,0,149,32.939597315436245,97,High
content_db45e5bf1343eee1,1.0,0,0,,97,High
content_13cea8b8a2519c57,1.0,0,0,,97,High
content_04e19ae969116d59,1.0,0,292,25.03082191780822,-13,High
content_036f7ba0eabd8121,1.0,0,0,,97,High
content_6f08a8d8828d244e,1.0,0,84,26.083333333333332,-13,High
content_676447812bcb0812,1.0,0,3,5.0,97,High
content_4ea66835a20cad2b,1.0,0,1,10.0,97,High
content_c3c09379c73ab698,1.0,0,6,21.166666666666668,97,High
content_584c20d107f756cd,1.0,0,0,,97,High
content_9c3e3068ae8b4c30,1.0,0,10,18.1,97,High
content_2d6bbfc97e4b1d25,1.0,0,0,,97,High
content_c0cd376b87d59067,1.0,0,12,18.333333333333332,97,High
content_5bbf9c248a1dadb3,1.0,0,115,27.347826086956523,97,High
content_ccef46250a4b0499,1.0,0,0,,97,High
content_0f08d0b21f756866,1.0,0,0,,97,High
content_c7baf72b2fc5eb32,1.0,0,5,33.0,97,High
content_897bae88b01c89a2,1.0,2,173,33.82658959537572,97,High
content_885a989b84dc4b21,1.0,0,2,43.5,97,High
content_79d51bd83b5fe134,1.0,0,0,,97,High
content_5b791e652a34a688,1.0,0,0,,97,High
content_1c0de45b29436333,1.0,0,5,14.4,97,High
content_f8e19e553b64112a,1.0,0,1,0.0,97,High
content_2760578cd802f630,1.0,3,773,21.561448900388097,97,High
content_0eb4ee819766584f,1.0,0,0,,97,High
content_ee10241ce47e9a1f,1.0,0,0,,97,High
content_b760b52a0c7f6e93,1.0,0,35,43.42857142857143,97,High
content_87b4482d102df921,1.0,0,12,15.833333333333334,97,High
content_7b55ee204e5c597a,1.0,0,32,29.6875,-29,High
content_6582bc69a2952099,1.0,0,3,19.0,97,High
content_16060a633892ea86,1.0,0,5,20.4,97,High
content_19179d08ce791667,1.0,0,80,23.025,-29,High
content_50785f55e9ae0fa6,1.0,0,1,7.0,97,High
content_3b6ac87b2a00c0f8,1.0,0,0,,97,High
content_14632af525c53327,1.0,1,398,27.866834170854272,97,High
content_c2612ee29b64c909,1.0,0,10,12.6,97,High
content_d4475edc5b8d6897,1.0,1,27,34.111111111111114,97,High
content_0b7ded9151edec32,1.0,0,2,45.5,97,High
content_f34fa9b0fc2200c6,1.0,0,0,,97,High
content_497f9b2719c5a234,1.0,0,3,109.33333333333333,97,High
content_9f1f611e98240777,1.0,0,122,26.942622950819672,-34,High
content_1b3886e7fc871dc0,1.0,0,9,30.0,97,High
content_89719c2351e5cb3f,1.0,0,35,18.82857142857143,97,High
content_ebcf16a234b751b9,1.0,0,3,42.666666666666664,97,High
content_4b56e08933f32d70,1.0,0,412,45.72572815533981,97,High
content_2b2dab44cbeb6f17,1.0,0,9,10.88888888888889,97,High
content_21b7cb9794119793,1.0,0,4,19.25,97,High
content_cae701a83cad5e36,1.0,0,345,25.47536231884058,-13,High
content_23d02ff4b38e8563,1.0,0,11,47.90909090909091,97,High
content_cb2a3a1204f20d9b,1.0,0,0,,97,High
content_f20ac16248d144b9,1.0,0,1,9.0,97,High
content_58003b8ac729b0de,1.0,0,8,37.125,97,High
content_e0767a4b866e73d1,1.0,0,1,44.0,97,High
content_c004b26852833631,1.0,0,0,,97,High
content_688cfe9b4a389d62,1.0,0,0,,97,High
content_11917c3e5271b58b,1.0,1,56,38.392857142857146,97,High
content_1041e9276958a9b8,1.0,0,214,23.042056074766354,-13,High
content_2e160e257d19d919,1.0,0,3,0.0,97,High
content_a06582fbe1c92069,1.0,0,7,34.142857142857146,97,High
content_8b315f8217173e5c,1.0,0,0,,97,High
content_3feaf9b1c6579db1,1.0,0,0,,97,High
content_16af40c38fe6fc26,1.0,0,26,24.384615384615383,97,High
content_0a7810eef58c1f6d,1.0,0,90,29.855555555555554,-13,High
content_9577e23b5c6f3291,1.0,0,51,18.0,-23,High
content_0edd4b941d239912,1.0,0,66,41.621212121212125,97,High
content_a3996951483b51fc,1.0,0,0,,97,High
content_39d5f24a79e89928,1.0,0,0,,97,High
content_7c60fb0fb985ae68,1.0,0,22,19.045454545454547,97,High
content_415f05b74ef356ae,1.0,0,0,,97,High
content_e072796bc80265ec,1.0,0,88,35.75,97,High
content_03e3545f55bf53dd,1.0,0,15,5.533333333333333,97,High
content_b6a36ffb501f02ac,1.0,0,7,26.571428571428573,97,High
content_34c0bb6f34bc79f6,1.0,0,5,8.8,97,High
content_9d0088cf804349af,1.0,0,0,,97,High
content_cc5f2cd165aab43b,1.0,0,2,20.0,97,High
content_96b7f1d5f7c0c374,1.0,1,558,30.869175627240143,97,High
content_22967b4ca3340f44,1.0,0,1,1.0,97,High
content_98c3f1a8b3324590,1.0,0,0,,97,High
content_571991ba59ea0396,1.0,0,56,38.94642857142857,97,High
content_69c7d42068000a1e,1.0,0,61,33.950819672131146,97,High
content_55b5a343b5fbc216,1.0,0,65,31.323076923076922,-26,High
content_4b9576c6414ad5b4,1.0,0,6,1.0,97,High
content_e842e7ffa5b67a9e,1.0,0,1,22.0,97,High
content_b196712c3dfd4f85,1.0,0,25,45.56,97,High
content_73ee190d47e9d5c0,1.0,0,0,,97,High
content_be9944c0762128de,1.0,0,42,39.69047619047619,97,High
content_c108c24260dbeba9,1.0,0,10,27.5,97,High
content_f4a19089014a761c,1.0,0,33,15.242424242424242,97,High
content_07884df449180a5d,1.0,0,2,68.0,97,High
content_ed3753db29d01095,1.0,0,4,8.75,97,High
content_c1e0eb22a0f1e60d,1.0,0,3,3.3333333333333335,97,High
content_a98c16c0cebf18c6,1.0,0,73,52.23287671232877,97,High
content_f65c2c7f1d5077e0,1.0,0,6,34.5,97,High
content_8bed3705b7fef042,1.0,0,0,,97,High
content_6c1f18bf7e30996a,1.0,0,151,28.70860927152318,97,High
content_aed4f5821d00cf80,1.0,0,8,10.625,97,High
content_34d558c10d8bbdf0,1.0,0,107,20.88785046728972,-7,High
content_4220fd834971ecf9,1.0,0,12,18.916666666666668,97,High
content_b180a0165227f95c,1.0,0,59,35.83050847457627,-30,High
content_ae30748a590aa3e8,1.0,0,45,17.08888888888889,-22,High
content_e15824af3c396214,1.0,1,126,39.642857142857146,-30,High
content_c32e5be1db700249,1.0,1,69,37.333333333333336,97,High
content_50b3f14cd04b531b,1.0,2,674,33.468842729970326,-30,High
content_d5bb0c83b26effd5,1.0,1,156,21.391025641025642,-7,High
content_3e6e608263910992,1.0,0,30,20.233333333333334,97,High
content_663dbf766f2dae4f,1.0,0,33,37.303030303030305,97,High
content_52238bf6d391d97b,1.0,0,41,14.390243902439025,-30,High
content_34ee3ad526e51858,1.0,0,3,2.6666666666666665,97,High
content_f29ae99650221978,1.0,0,4,3.75,97,High
content_c1166a3b385e3b7f,1.0,0,16,17.625,97,High
content_a359c86ca443645a,1.0,0,42,8.261904761904763,97,High
content_15c370f1cf93f5f1,1.0,1,475,34.03157894736842,-30,High
content_f439e6f0379c8fb4,1.0,0,16,24.875,-30,High
content_decc184c300b9f20,1.0,1,44,22.386363636363637,-28,High
content_19fda42714301604,1.0,0,87,38.89655172413793,-30,High
content_ec97068e02beef7d,1.0,0,0,,97,High
content_104fc4cdb99abf95,1.0,0,1,2.0,97,High
content_0ae27e17f7a99f55,1.0,0,8,41.625,97,High
content_4d4ad9c98c9bd67a,1.0,0,6,21.166666666666668,97,High
content_a30547c33ee67a97,1.0,0,0,,97,High
content_1764635efc23aa0f,1.0,0,2,1.5,97,High
content_398c751d4d1aee48,1.0,0,0,,97,High
content_483459286a90fea8,1.0,0,245,32.51428571428571,-30,High
content_e478a0ebb7569ee9,1.0,0,17,26.941176470588236,97,High
content_47a1a667503bd92e,1.0,0,133,35.69924812030075,-30,High
content_58d56c82403d1631,1.0,0,7,6.428571428571429,97,High
content_80ea08cff94eb8d6,1.0,0,16,20.4375,97,High
content_34159d921b2ae2aa,1.0,0,82,41.03658536585366,97,High
content_9a5c4f49ef70ff94,1.0,0,131,35.274809160305345,-30,High
content_ea8813666cc81eb3,1.0,0,266,21.785714285714285,-7,High
content_92eaabff34472c9d,1.0,0,76,50.01315789473684,97,High
content_ec28f395020834d4,1.0,1,70,21.914285714285715,-25,High
content_dda8be96d809ab55,1.0,0,137,40.47445255474452,-30,High
content_df0dc2187426ad7b,1.0,0,54,32.98148148148148,-13,High
content_3370e42bd61daffc,1.0,0,84,13.892857142857142,-7,High
content_8ded4cfa4e842abd,1.0,0,101,23.425742574257427,-7,High
content_67f4fc1d7a80f829,1.0,0,90,30.18888888888889,-7,High
content_a23fa94522a3b053,1.0,0,0,,97,High
content_2451f083301b4354,1.0,0,56,10.446428571428571,-7,High
content_109b64ef877f1a9b,1.0,0,108,23.037037037037038,-30,High
content_da8bbf5fbdb23f40,1.0,1,77,21.51948051948052,-7,High
content_5d225aefb6d1bf02,1.0,0,0,,97,High
content_587bcd966dd60131,1.0,0,10,6.3,97,High
content_6b5b4e1d01a32595,1.0,0,0,,97,High
content_22c45d4109f52355,1.0,0,21,40.0,97,High
content_7e38ae5522f3b3e4,1.0,0,105,19.35238095238095,-9,High
content_ad01e34f700422f0,1.0,0,18,12.055555555555555,97,High
content_83a57ca10f9fbcde,1.0,0,56,22.75,-9,High
content_b6f8c3e25e696d09,1.0,0,78,39.256410256410255,-30,High
content_a014e980e99d3fee,1.0,0,20,6.9,97,High
content_27c0aedf751bed5d,1.0,0,66,31.984848484848484,-7,High
content_9d84a90cb5540bf3,1.0,0,0,,97,High
content_32f51f23051db81b,1.0,0,121,21.00826446280992,-30,High
content_a7a6435ec32fe62a,1.0,0,1,1.0,97,High
content_6c803d2139652faf,1.0,0,23,36.391304347826086,97,High
content_e1cb567a641f82ed,1.0,0,52,12.384615384615385,-30,High
content_35a422fef78c4f09,1.0,0,47,39.42553191489362,97,High
content_e7844191bd5fdf91,1.0,0,18,55.05555555555556,97,High
content_23a3ef1a8d57a680,1.0,0,116,27.28448275862069,-9,High
content_7b7276411af449fc,1.0,0,5,5.2,97,High
content_ec2cacf112cc67f4,1.0,0,101,24.316831683168317,-9,High
content_e1105aca882fd61d,1.0,0,36,12.777777777777779,97,High
content_117d03b7579f6308,1.0,0,10,7.1,97,High
content_f21ac470d9ee4edf,1.0,0,0,,97,High
content_2381ff3f9a9c596e,1.0,0,78,22.064102564102566,-7,High
content_fb9b70fce004087c,1.0,0,41,23.121951219512194,-34,High
content_819cc5dc8f668a22,1.0,0,3,2.0,97,High
content_e8ba51fb21a6a198,1.0,0,17,11.941176470588236,97,High
content_d42b2cb5125ad4d9,1.0,0,26,41.0,97,High
content_94fb42c3e87fcd17,1.0,0,32,18.09375,-30,High
content_c28c3c939bc05681,1.0,0,15,3.3333333333333335,97,High
content_b04e35b470eb2a3f,1.0,0,92,11.891304347826088,-7,High
content_75564a32ce2e8f26,1.0,0,47,27.04255319148936,-7,High
content_904e201c5393a24f,1.0,0,0,,97,High
content_88c28178a06b6f78,1.0,0,71,23.267605633802816,-25,High
content_269a617e899a806f,1.0,0,1,0.0,97,High
content_ce0f4c0dc605bd96,1.0,0,4,1.0,97,High
content_53d75c8090f0c03d,1.0,0,2,0.5,97,High
content_d1dfa767ec35361d,1.0,0,34,20.441176470588236,97,High
content_5cea9d84a730de59,1.0,0,8,1.75,97,High
content_94e5b405d1bbbf9c,1.0,0,123,33.91869918699187,-13,High
content_7673fb923accff6e,1.0,0,76,26.75,-13,High
content_4eafd90b494f0441,1.0,0,67,37.656716417910445,97,High
content_b6f2fc3b9eafa5d5,1.0,0,153,32.34640522875817,-7,High
content_75d21b16be0e41aa,1.0,0,48,20.833333333333332,-28,High
content_9ffd7a16e9bcd052,1.0,0,11,19.545454545454547,97,High
content_8b2fa07c32bd04fa,1.0,0,52,37.73076923076923,-28,High
content_dfa48506bec691ae,1.0,0,37,13.324324324324325,-34,High
content_ff4e78528c9eee49,1.0,0,17,24.11764705882353,97,High
content_f3b919107d193a67,1.0,0,39,4.435897435897436,97,High
content_bed6f46dbd292685,1.0,0,57,47.36842105263158,97,High
content_96a32e504425e934,1.0,0,163,42.58895705521472,-30,High
content_a701c16f0044c5b8,1.0,0,207,42.04830917874396,-30,High
content_e18d075e1b82c957,1.0,2,721,24.310679611650485,-7,High
content_d07c6df97fdb1899,1.0,0,16,11.3125,97,High
content_cf586e8322ebc2e1,1.0,1,20,3.6,97,High
content_28ea2ad2e7a70472,1.0,0,60,10.15,-25,High
content_5d3aaca43849137a,1.0,0,95,26.57894736842105,97,High
content_4ffdd53a9d812532,1.0,0,4,5.75,97,High
content_1c9227c45d797067,1.0,0,23,10.130434782608695,97,High
content_441868934a414781,1.0,0,0,,97,High
content_44ae79a0e2357d22,1.0,1,27,35.666666666666664,97,High
content_62c258f98efa621a,1.0,0,27,33.44444444444444,-30,High
content_7fa386a033e3d7ca,1.0,0,2,5.5,97,High
content_21eb77581fe34786,1.0,0,8,22.0,97,High
content_850e4f26b029b659,1.0,0,21,21.047619047619047,97,High
content_cebd7024e46ddb65,1.0,0,6,10.333333333333334,97,High
content_fb854b673d820ee3,1.0,0,20,8.15,97,High
content_032f31b5b63b0cca,1.0,0,1,1.0,97,High
content_6c4570133e8452db,1.0,0,47,26.127659574468087,-28,High
content_c02702089c7493bf,1.0,1,17,2.7058823529411766,97,High
content_a349eb9ab0218038,1.0,0,43,21.372093023255815,-7,High
content_768d70b225988ea6,1.0,0,4,3.75,97,High
content_798cccdbf7b38450,1.0,0,19,35.26315789473684,97,High
content_0d12c825641ec632,1.0,0,38,24.710526315789473,-7,High
content_df7338e0b837850a,1.0,0,13,8.076923076923077,97,High
content_fd652c9b58424c58,1.0,0,3,1.0,97,High
content_0ae0c157cb173c8d,1.0,0,49,23.959183673469386,97,High
content_2083d4ee1e7a4329,1.0,0,23,29.91304347826087,97,High
content_14fd17395406cd3d,1.0,0,3,20.333333333333332,97,High
content_cf0f58127514d45d,1.0,0,22,54.59090909090909,97,High
content_f34082f3a710f287,1.0,0,23,32.30434782608695,97,High
content_0573071090d1ca1f,1.0,0,6,1.1666666666666667,97,High
content_70f7157339c8d756,1.0,0,12,26.25,97,High
